date,description,amount,account_number,account_description,account_category
2025-02-27 23:48:57.578120,,-35007.03,6550,Overkurs ved emission,Overkurs ved emission
2025-02-27 23:48:57.578120,,-6355.23,7051,Hensatte forpligtelser,Andre hensatte forpligtelser
2025-02-28 23:48:57.578120,,-11570.5,6190,Tilgodehavender fra salg og tjenesteydelser,Tilgodehavender fra salg og tjenesteydelser
2025-02-28 23:48:57.578120,,-29352.49,5800,"Kapitalandele i tilknyttede virksomheder, bogført værdi primo",Kapitalandele i tilknyttede virksomheder
2025-03-01 23:48:57.578120,,-37661.73,5340,"Grunde og bygninger, årets afgange",Grunde og bygninger
2025-03-01 23:48:57.578120, {} værdireguleringer af investeringsejendomme - ref. 89893,-48268.44,3680,Værdireguleringer af investeringsejendomme,Øvrige finansielle omkostninger
2025-03-01 23:48:57.578120,,-19815.65,3130,"Nedskrivninger af omsætningsaktiver, som overstiger normale nedskrivninger","Nedskrivninger af omsætningsaktiver, som overstiger normale nedskrivninger"
2025-03-01 23:48:57.578120, {} vand - ref. 89396,-33126.06,2070,Vand,Lokaleomkostninger
2025-03-01 23:48:57.578120,,-5821.75,5560,"Indretning af lejede lokaler, ultimo",Indretning af lejede lokaler
2025-03-01 23:48:57.578120,,-39328.89,6190,Tilgodehavender fra salg og tjenesteydelser,Tilgodehavender fra salg og tjenesteydelser
2025-03-02 23:48:57.578120,,-37465.93,2620,Parkeringsudgifter,Administrationsomkostninger
2025-03-02 23:48:57.578120,,-44797.01,6560,Reserve for opskrivninger,Reserve for opskrivninger
2025-03-02 23:48:57.578120, {} af- og nedskrivninger af finansielt leasede produktionsanlæg og maskiner - ref. 57130,-31806.37,3080,Af- og nedskrivninger af finansielt leasede produktionsanlæg og maskiner,Af- og nedskrivninger af materielle og immaterielle anlægsaktiver
2025-03-02 23:48:57.578120," betaling {} - af- og nedskrivninger af andre anlæg, driftsmateriel og inventar - ref. 88884",-10210.58,3050,"Af- og nedskrivninger af andre anlæg, driftsmateriel og inventar",Af- og nedskrivninger af materielle og immaterielle anlægsaktiver
2025-03-03 23:48:57.578120, betaling {} - periodeafgrænsningsposter - ref. 96372,-7826.0,8080,Periodeafgrænsningsposter,Periodeafgrænsningsposter
2025-03-03 23:48:57.578120,,-12281.83,6340,Andre tilgodehavender (kortfristede),Andre tilgodehavender (kortfristede)
2025-03-04 23:48:57.578120,,-3571.82,2110,Kulafgift,Lokaleomkostninger
2025-03-04 23:48:57.578120, betaling {} - langfristet gæld - ref. 49341,-24442.59,7261,Langfristet gæld,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2025-03-04 23:48:57.578120, skyldig bonus og tantieme {} - ref. 52489,-23002.52,7880,Skyldig bonus og tantieme,"Anden gæld, herunder skyldige skatter og skyldige bidrag til social sikring"
2025-03-04 23:48:57.578120, {} betaling - ref. 97201,44051.98,1490,Ændring i lagre af færdigvarer og varer under fremstilling,Ændring i lagre af færdigvarer og varer under fremstilling
2025-03-04 23:48:57.578120,,-16488.78,6150,Nedskrivning på fremstillede varer og handelsvarer,Fremstillede varer og handelsvarer
2025-03-05 23:48:57.578120,,22307.91,1460,Øvrige ændringer på lagre af færdigvarer og varer under fremstilling,Ændring i lagre af færdigvarer og varer under fremstilling
2025-03-05 23:48:57.578120,,-46777.14,2680,Advokatmæssig assistance,Administrationsomkostninger
2025-03-05 23:48:57.578120,,-32275.05,7410,Modtagne forudbetalinger fra kunder,Modtagne forudbetalinger fra kunder
2025-03-05 23:48:57.578120, indbetaling {} - ref. 52282,26124.05,1200,"Salg af ydelser udland, ikke-EU",Nettoomsætning
2025-03-06 23:48:57.578120,,-30970.36,3050,"Af- og nedskrivninger af andre anlæg, driftsmateriel og inventar",Af- og nedskrivninger af materielle og immaterielle anlægsaktiver
2025-03-06 23:48:57.578120,,6308.1,1490,Ændring i lagre af færdigvarer og varer under fremstilling,Ændring i lagre af færdigvarer og varer under fremstilling
